SrcEntity	TgtEntity	Relation	Score
http://snomed.info/id/734137005	http://purl.org/sig/ont/fma/tributary_of	=	1.0000
http://snomed.info/id/181902000	http://purl.org/sig/ont/fma/fma24056	=	1.0000
http://snomed.info/id/304958007	http://purl.org/sig/ont/fma/fma321704	=	1.0000
http://snomed.info/id/280734009	http://purl.org/sig/ont/fma/fma13479	=	1.0000
http://snomed.info/id/113299008	http://purl.org/sig/ont/fma/fma323934	=	1.0000
http://snomed.info/id/1356814005	http://purl.org/sig/ont/fma/fma43782	=	1.0000
http://snomed.info/id/279220006	http://purl.org/sig/ont/fma/fma321695	=	1.0000
http://snomed.info/id/35069000	http://purl.org/sig/ont/fma/fma302832	=	1.0000
http://snomed.info/id/361012004	http://purl.org/sig/ont/fma/fma0326149	=	1.0000
http://snomed.info/id/66897009	http://purl.org/sig/ont/fma/fma0326880	=	1.0000
http://snomed.info/id/91414004	http://purl.org/sig/ont/fma/fma61754	=	1.0000
http://snomed.info/id/245172006	http://purl.org/sig/ont/fma/fma22300	=	1.0000
http://snomed.info/id/280265001	http://purl.org/sig/ont/fma/fma53206	=	1.0000
http://snomed.info/id/117507002	http://purl.org/sig/ont/fma/fma0326404	=	1.0000
http://snomed.info/id/245054002	http://purl.org/sig/ont/fma/fma54068	=	1.0000
http://snomed.info/id/279862005	http://purl.org/sig/ont/fma/fma0327327	=	1.0000
http://snomed.info/id/85835001	http://purl.org/sig/ont/fma/fma14660	=	1.0000
http://snomed.info/id/360927007	http://purl.org/sig/ont/fma/fma0326287	=	1.0000
http://snomed.info/id/314859006	http://purl.org/sig/ont/fma/fma0327513	=	1.0000
http://snomed.info/id/288481008	http://purl.org/sig/ont/fma/fma7645	=	1.0000
http://snomed.info/id/288483006	http://purl.org/sig/ont/fma/fma8603	=	1.0000
http://snomed.info/id/31513005	http://purl.org/sig/ont/fma/fma83617	=	1.0000
http://snomed.info/id/245073003	http://purl.org/sig/ont/fma/fma0323720	=	1.0000
http://snomed.info/id/279578003	http://purl.org/sig/ont/fma/fma0327297	=	1.0000
http://snomed.info/id/272708001	http://purl.org/sig/ont/fma/fma23975	=	1.0000
http://snomed.info/id/245388004	http://purl.org/sig/ont/fma/fma323427	=	1.0000
http://snomed.info/id/127883008	http://purl.org/sig/ont/fma/fma0323549	=	1.0000
http://snomed.info/id/361666006	http://purl.org/sig/ont/fma/fma4950	=	1.0000
http://snomed.info/id/90152004	http://purl.org/sig/ont/fma/fma0325995	=	1.0000
http://snomed.info/id/68989006	http://purl.org/sig/ont/fma/fma63872	=	1.0000
http://snomed.info/id/711192008	http://purl.org/sig/ont/fma/fma34634	=	1.0000
http://snomed.info/id/5802004	http://purl.org/sig/ont/fma/fma84171	=	1.0000
http://snomed.info/id/31310007	http://purl.org/sig/ont/fma/fma82816	=	1.0000
http://snomed.info/id/280884009	http://purl.org/sig/ont/fma/fma0327452	=	1.0000
http://snomed.info/id/309043004	http://purl.org/sig/ont/fma/fma45561	=	1.0000
http://snomed.info/id/127892006	http://purl.org/sig/ont/fma/fma0323557	=	1.0000
http://snomed.info/id/91833003	http://purl.org/sig/ont/fma/fma5898	=	1.0000
http://snomed.info/id/182277004	http://purl.org/sig/ont/fma/fma0323763	=	1.0000
http://snomed.info/id/279798006	http://purl.org/sig/ont/fma/fma71835	=	1.0000
http://snomed.info/id/76704003	http://purl.org/sig/ont/fma/fma44301	=	1.0000
http://snomed.info/id/279581008	http://purl.org/sig/ont/fma/fma0327300	=	1.0000
http://snomed.info/id/2331003	http://purl.org/sig/ont/fma/fma82737	=	1.0000
http://snomed.info/id/33761008	http://purl.org/sig/ont/fma/fma63842	=	1.0000
http://snomed.info/id/280291000	http://purl.org/sig/ont/fma/fma53486	=	1.0000
http://snomed.info/id/361606008	http://purl.org/sig/ont/fma/fma10655	=	1.0000
http://snomed.info/id/279487009	http://purl.org/sig/ont/fma/fma0326083	=	1.0000
http://snomed.info/id/127861009	http://purl.org/sig/ont/fma/fma57070	=	1.0000
http://snomed.info/id/244695008	http://purl.org/sig/ont/fma/fma323464	=	1.0000
http://snomed.info/id/280417000	http://purl.org/sig/ont/fma/fma0327373	=	1.0000
http://snomed.info/id/361429005	http://purl.org/sig/ont/fma/fma0327552	=	1.0000
http://snomed.info/id/6411000	http://purl.org/sig/ont/fma/fma86579	=	1.0000
http://snomed.info/id/1163574002	http://purl.org/sig/ont/fma/fma55805	=	1.0000
http://snomed.info/id/263372005	http://purl.org/sig/ont/fma/fma0327185	=	1.0000
http://snomed.info/id/361484002	http://purl.org/sig/ont/fma/fma0327582	=	1.0000
http://snomed.info/id/280638002	http://purl.org/sig/ont/fma/fma0327420	=	1.0000
http://snomed.info/id/360814009	http://purl.org/sig/ont/fma/fma0327534	=	1.0000
http://snomed.info/id/264190008	http://purl.org/sig/ont/fma/fma65001	=	1.0000
http://snomed.info/id/123866000	http://purl.org/sig/ont/fma/fma54674	=	1.0000
http://snomed.info/id/280242006	http://purl.org/sig/ont/fma/fma52970	=	1.0000
http://snomed.info/id/280007004	http://purl.org/sig/ont/fma/fma0327340	=	1.0000
http://snomed.info/id/280292007	http://purl.org/sig/ont/fma/fma53489	=	1.0000
http://snomed.info/id/412383006	http://purl.org/sig/ont/fma/fma67238	=	1.0000
http://snomed.info/id/280340000	http://purl.org/sig/ont/fma/fma321563	=	1.0000
http://snomed.info/id/127958007	http://purl.org/sig/ont/fma/fma85545	=	1.0000
http://snomed.info/id/34433006	http://purl.org/sig/ont/fma/fma63898	=	1.0000
http://snomed.info/id/244439006	http://purl.org/sig/ont/fma/fma322072	=	1.0000
http://snomed.info/id/276909000	http://purl.org/sig/ont/fma/fma323913	=	1.0000
http://snomed.info/id/361476001	http://purl.org/sig/ont/fma/fma293147	=	1.0000
http://snomed.info/id/698778007	http://purl.org/sig/ont/fma/fma0326735	=	1.0000
http://snomed.info/id/279674007	http://purl.org/sig/ont/fma/fma19393	=	1.0000
http://snomed.info/id/361610006	http://purl.org/sig/ont/fma/fma10650	=	1.0000
http://snomed.info/id/280300006	http://purl.org/sig/ont/fma/fma14469	=	1.0000
http://snomed.info/id/41794000	http://purl.org/sig/ont/fma/fma58746	=	1.0000
http://snomed.info/id/360551008	http://purl.org/sig/ont/fma/fma22799	=	1.0000
http://snomed.info/id/50134008	http://purl.org/sig/ont/fma/fma84197	=	1.0000
http://snomed.info/id/280667001	http://purl.org/sig/ont/fma/fma0327429	=	1.0000
http://snomed.info/id/65237009	http://purl.org/sig/ont/fma/fma55533	=	1.0000
http://snomed.info/id/360934009	http://purl.org/sig/ont/fma/fma302223	=	1.0000
http://snomed.info/id/127893001	http://purl.org/sig/ont/fma/fma0323558	=	1.0000
http://snomed.info/id/279523009	http://purl.org/sig/ont/fma/fma55283	=	1.0000
http://snomed.info/id/90475001	http://purl.org/sig/ont/fma/fma0326754	=	1.0000
http://snomed.info/id/110592004	http://purl.org/sig/ont/fma/fma0323819	=	1.0000
http://snomed.info/id/244117002	http://purl.org/sig/ont/fma/fma322351	=	1.0000
http://snomed.info/id/304934008	http://purl.org/sig/ont/fma/fma0326797	=	1.0000
http://snomed.info/id/91341005	http://purl.org/sig/ont/fma/fma0327126	=	1.0000
http://snomed.info/id/62824007	http://purl.org/sig/ont/fma/fma74545	=	1.0000
http://snomed.info/id/85383006	http://purl.org/sig/ont/fma/fma14904	=	1.0000
http://snomed.info/id/280555008	http://purl.org/sig/ont/fma/fma0327403	=	1.0000
http://snomed.info/id/263339005	http://purl.org/sig/ont/fma/fma10324	=	1.0000
http://snomed.info/id/280231002	http://purl.org/sig/ont/fma/fma52727	=	1.0000
http://snomed.info/id/34995009	http://purl.org/sig/ont/fma/fma0326101	=	1.0000
http://snomed.info/id/245097007	http://purl.org/sig/ont/fma/fma0323715	=	1.0000
http://snomed.info/id/74714009	http://purl.org/sig/ont/fma/fma67888	=	1.0000
http://snomed.info/id/245531000	http://purl.org/sig/ont/fma/fma323433	=	1.0000
http://snomed.info/id/91233007	http://purl.org/sig/ont/fma/fma84193	=	1.0000
http://snomed.info/id/281082004	http://purl.org/sig/ont/fma/fma0327457	=	1.0000
http://snomed.info/id/245375002	http://purl.org/sig/ont/fma/fma15834	=	1.0000
http://snomed.info/id/88303009	http://purl.org/sig/ont/fma/fma0326766	=	1.0000
http://snomed.info/id/280047006	http://purl.org/sig/ont/fma/fma322133	=	1.0000
http://snomed.info/id/361413002	http://purl.org/sig/ont/fma/fma0327545	=	1.0000
http://snomed.info/id/12945004	http://purl.org/sig/ont/fma/fma83607	=	1.0000
http://snomed.info/id/127886000	http://purl.org/sig/ont/fma/fma0323551	=	1.0000
http://snomed.info/id/113355002	http://purl.org/sig/ont/fma/fma0325994	=	1.0000
http://snomed.info/id/244314003	http://purl.org/sig/ont/fma/fma323487	=	1.0000
http://snomed.info/id/7321000	http://purl.org/sig/ont/fma/fma82773	=	1.0000
http://snomed.info/id/28135007	http://purl.org/sig/ont/fma/fma0326971	=	1.0000
http://snomed.info/id/280546005	http://purl.org/sig/ont/fma/fma0327402	=	1.0000
http://snomed.info/id/102680009	http://purl.org/sig/ont/fma/fma62338	=	1.0000
http://snomed.info/id/263330009	http://purl.org/sig/ont/fma/fma10141	=	1.0000
http://snomed.info/id/307706000	http://purl.org/sig/ont/fma/fma38158	=	1.0000
http://snomed.info/id/279856000	http://purl.org/sig/ont/fma/fma77823	=	1.0000
http://snomed.info/id/113357005	http://purl.org/sig/ont/fma/fma0327006	=	1.0000
http://snomed.info/id/43531000	http://purl.org/sig/ont/fma/fma0326473	=	1.0000
http://snomed.info/id/52802009	http://purl.org/sig/ont/fma/fma66785	=	1.0000
http://snomed.info/id/102681008	http://purl.org/sig/ont/fma/fma67901	=	1.0000
http://snomed.info/id/110495000	http://purl.org/sig/ont/fma/fma322602	=	1.0000
http://snomed.info/id/360945007	http://purl.org/sig/ont/fma/fma0326280	=	1.0000
http://snomed.info/id/53742001	http://purl.org/sig/ont/fma/fma17555	=	1.0000
http://snomed.info/id/34254002	http://purl.org/sig/ont/fma/fma84196	=	1.0000
http://snomed.info/id/45226003	http://purl.org/sig/ont/fma/fma70990	=	1.0000
http://snomed.info/id/115604004	http://purl.org/sig/ont/fma/fma0325946	=	1.0000
http://snomed.info/id/280048001	http://purl.org/sig/ont/fma/fma322134	=	1.0000
http://snomed.info/id/79612000	http://purl.org/sig/ont/fma/fma62977	=	1.0000
http://snomed.info/id/818984009	http://purl.org/sig/ont/fma/fma61680	=	1.0000
http://snomed.info/id/127925003	http://purl.org/sig/ont/fma/fma276903	=	1.0000
http://snomed.info/id/3383001	http://purl.org/sig/ont/fma/fma0326144	=	1.0000
http://snomed.info/id/14153007	http://purl.org/sig/ont/fma/fma67259	=	1.0000
http://snomed.info/id/360801008	http://purl.org/sig/ont/fma/fma0326244	=	1.0000
http://snomed.info/id/23038005	http://purl.org/sig/ont/fma/fma67840	=	1.0000
http://snomed.info/id/280572001	http://purl.org/sig/ont/fma/fma0327411	=	1.0000
http://snomed.info/id/64904008	http://purl.org/sig/ont/fma/fma18651	=	1.0000
http://snomed.info/id/361405003	http://purl.org/sig/ont/fma/fma72168	=	1.0000
http://snomed.info/id/425982003	http://purl.org/sig/ont/fma/fma241669	=	1.0000
http://snomed.info/id/314291000	http://purl.org/sig/ont/fma/fma49933	=	1.0000
http://snomed.info/id/2579009	http://purl.org/sig/ont/fma/fma84371	=	1.0000
http://snomed.info/id/261074009	http://purl.org/sig/ont/fma/fma74548	=	1.0000
http://snomed.info/id/1290293005	http://purl.org/sig/ont/fma/fma259811	=	1.0000
http://snomed.info/id/279700009	http://purl.org/sig/ont/fma/fma0327317	=	1.0000
http://snomed.info/id/41508009	http://purl.org/sig/ont/fma/fma79869	=	1.0000
http://snomed.info/id/13604002	http://purl.org/sig/ont/fma/fma293444	=	1.0000
http://snomed.info/id/385480007	http://purl.org/sig/ont/fma/fma67344	=	1.0000
http://snomed.info/id/85266000	http://purl.org/sig/ont/fma/fma83736	=	1.0000
http://snomed.info/id/127881005	http://purl.org/sig/ont/fma/fma0327071	=	1.0000
http://snomed.info/id/245065007	http://purl.org/sig/ont/fma/fma0323722	=	1.0000
http://snomed.info/id/280339002	http://purl.org/sig/ont/fma/fma321562	=	1.0000
http://snomed.info/id/182451009	http://purl.org/sig/ont/fma/fma44639	=	1.0000
http://snomed.info/id/110600006	http://purl.org/sig/ont/fma/fma0323814	=	1.0000
http://snomed.info/id/263285005	http://purl.org/sig/ont/fma/fma0326006	=	1.0000
http://snomed.info/id/30516005	http://purl.org/sig/ont/fma/fma0326968	=	1.0000
http://snomed.info/id/399857002	http://purl.org/sig/ont/fma/fma77666	=	1.0000
http://snomed.info/id/245943009	http://purl.org/sig/ont/fma/fma0323670	=	1.0000
http://snomed.info/id/64164007	http://purl.org/sig/ont/fma/fma22806	=	1.0000
http://snomed.info/id/68936005	http://purl.org/sig/ont/fma/fma84375	=	1.0000
http://snomed.info/id/417522009	http://purl.org/sig/ont/fma/fma0326846	=	1.0000
http://snomed.info/id/361438007	http://purl.org/sig/ont/fma/fma293110	=	1.0000
http://snomed.info/id/56972008	http://purl.org/sig/ont/fma/fma62863	=	1.0000
http://snomed.info/id/9530002	http://purl.org/sig/ont/fma/fma83351	=	1.0000
http://snomed.info/id/280575004	http://purl.org/sig/ont/fma/fma0327412	=	1.0000
http://snomed.info/id/279672006	http://purl.org/sig/ont/fma/fma19422	=	1.0000
http://snomed.info/id/280065005	http://purl.org/sig/ont/fma/fma0327349	=	1.0000
http://snomed.info/id/245303005	http://purl.org/sig/ont/fma/fma71828	=	1.0000
http://snomed.info/id/79037006	http://purl.org/sig/ont/fma/fma76835	=	1.0000
http://snomed.info/id/276920000	http://purl.org/sig/ont/fma/fma14630	=	1.0000
http://snomed.info/id/279303009	http://purl.org/sig/ont/fma/fma0327267	=	1.0000
http://snomed.info/id/361421008	http://purl.org/sig/ont/fma/fma0327547	=	1.0000
http://snomed.info/id/263365009	http://purl.org/sig/ont/fma/fma0327181	=	1.0000
http://snomed.info/id/279574001	http://purl.org/sig/ont/fma/fma0327293	=	1.0000
http://snomed.info/id/55918008	http://purl.org/sig/ont/fma/fma62864	=	1.0000
http://snomed.info/id/280876005	http://purl.org/sig/ont/fma/fma0327449	=	1.0000
http://snomed.info/id/278842009	http://purl.org/sig/ont/fma/fma0327248	=	1.0000
http://snomed.info/id/279005008	http://purl.org/sig/ont/fma/fma62112	=	1.0000
http://snomed.info/id/66603002	http://purl.org/sig/ont/fma/fma83350	=	1.0000
http://snomed.info/id/33752008	http://purl.org/sig/ont/fma/fma83368	=	1.0000
http://snomed.info/id/314569008	http://purl.org/sig/ont/fma/fma0327501	=	1.0000
http://snomed.info/id/264198001	http://purl.org/sig/ont/fma/fma5883	=	1.0000
http://snomed.info/id/17512002	http://purl.org/sig/ont/fma/fma66783	=	1.0000
http://snomed.info/id/279513000	http://purl.org/sig/ont/fma/fma0327285	=	1.0000
http://snomed.info/id/122861001	http://purl.org/sig/ont/fma/fma0323792	=	1.0000
http://snomed.info/id/360565005	http://purl.org/sig/ont/fma/fma86594	=	1.0000
http://snomed.info/id/361611005	http://purl.org/sig/ont/fma/fma10675	=	1.0000
http://snomed.info/id/764801008	http://purl.org/sig/ont/fma/fma60367	=	1.0000
http://snomed.info/id/245774000	http://purl.org/sig/ont/fma/fma0323686	=	1.0000
http://snomed.info/id/9535007	http://purl.org/sig/ont/fma/fma75254	=	1.0000
http://snomed.info/id/245083004	http://purl.org/sig/ont/fma/fma48339	=	1.0000
http://snomed.info/id/20684002	http://purl.org/sig/ont/fma/fma24961	=	1.0000
http://snomed.info/id/13202006	http://purl.org/sig/ont/fma/fma14355	=	1.0000
http://snomed.info/id/314734009	http://purl.org/sig/ont/fma/fma0326304	=	1.0000
http://snomed.info/id/256860004	http://purl.org/sig/ont/fma/fma312981	=	1.0000
http://snomed.info/id/1163576000	http://purl.org/sig/ont/fma/fma55807	=	1.0000
http://snomed.info/id/279137007	http://purl.org/sig/ont/fma/fma12765	=	1.0000
http://snomed.info/id/304937001	http://purl.org/sig/ont/fma/fma321701	=	1.0000
http://snomed.info/id/279424000	http://purl.org/sig/ont/fma/fma0329212	=	1.0000
http://snomed.info/id/10534002	http://purl.org/sig/ont/fma/fma83355	=	1.0000
http://snomed.info/id/245381005	http://purl.org/sig/ont/fma/fma14517	=	1.0000
http://snomed.info/id/127869006	http://purl.org/sig/ont/fma/fma17398	=	1.0000
http://snomed.info/id/118652008	http://purl.org/sig/ont/fma/fma63621	=	1.0000
http://snomed.info/id/818998001	http://purl.org/sig/ont/fma/fma86232	=	1.0000
http://snomed.info/id/18470003	http://purl.org/sig/ont/fma/fma84116	=	1.0000
http://snomed.info/id/465568008	http://purl.org/sig/ont/fma/fma295652	=	1.0000
http://snomed.info/id/259655000	http://purl.org/sig/ont/fma/fma82803	=	1.0000
http://snomed.info/id/697981007	http://purl.org/sig/ont/fma/fma0326730	=	1.0000
http://snomed.info/id/386121006	http://purl.org/sig/ont/fma/fma0326147	=	1.0000
http://snomed.info/id/14125007	http://purl.org/sig/ont/fma/fma82764	=	1.0000
http://snomed.info/id/261063000	http://purl.org/sig/ont/fma/fma0327157	=	1.0000
http://snomed.info/id/304948008	http://purl.org/sig/ont/fma/fma0326802	=	1.0000
http://snomed.info/id/361603000	http://purl.org/sig/ont/fma/fma10652	=	1.0000
http://snomed.info/id/360982003	http://purl.org/sig/ont/fma/fma72263	=	1.0000
http://snomed.info/id/47390004	http://purl.org/sig/ont/fma/fma82753	=	1.0000
http://snomed.info/id/710863003	http://purl.org/sig/ont/fma/fma14155	=	1.0000
http://snomed.info/id/115549006	http://purl.org/sig/ont/fma/fma63852	=	1.0000
http://snomed.info/id/122772003	http://purl.org/sig/ont/fma/fma52904	=	1.0000
http://snomed.info/id/279645003	http://purl.org/sig/ont/fma/fma323917	=	1.0000
http://snomed.info/id/110494001	http://purl.org/sig/ont/fma/fma322600	=	1.0000
http://snomed.info/id/3583002	http://purl.org/sig/ont/fma/fma74539	=	1.0000
http://snomed.info/id/70488008	http://purl.org/sig/ont/fma/fma0325977	=	1.0000
http://snomed.info/id/78901007	http://purl.org/sig/ont/fma/fma0325973	=	1.0000
http://snomed.info/id/91389001	http://purl.org/sig/ont/fma/fma0326758	=	1.0000
http://snomed.info/id/245222004	http://purl.org/sig/ont/fma/fma47290	=	1.0000
http://snomed.info/id/699960000	http://purl.org/sig/ont/fma/fma63220	=	1.0000
http://snomed.info/id/1780008	http://purl.org/sig/ont/fma/fma0326992	=	1.0000
http://snomed.info/id/110590007	http://purl.org/sig/ont/fma/fma0323821	=	1.0000
http://snomed.info/id/279984006	http://purl.org/sig/ont/fma/fma14521	=	1.0000
http://snomed.info/id/280834002	http://purl.org/sig/ont/fma/fma9143	=	1.0000
http://snomed.info/id/36075002	http://purl.org/sig/ont/fma/fma49502	=	1.0000
http://snomed.info/id/244017000	http://purl.org/sig/ont/fma/fma0327995	=	1.0000
http://snomed.info/id/246018007	http://purl.org/sig/ont/fma/fma0327090	=	1.0000
http://snomed.info/id/11652002	http://purl.org/sig/ont/fma/fma83373	=	1.0000
http://snomed.info/id/314478004	http://purl.org/sig/ont/fma/fma0326214	=	1.0000
http://snomed.info/id/14793004	http://purl.org/sig/ont/fma/fma62861	=	1.0000
http://snomed.info/id/8225009	http://purl.org/sig/ont/fma/fma9485	=	1.0000
http://snomed.info/id/361628008	http://purl.org/sig/ont/fma/fma4740	=	1.0000
http://snomed.info/id/733931002	http://purl.org/sig/ont/fma/constitutional_part_of	=	1.0000
http://snomed.info/id/280645002	http://purl.org/sig/ont/fma/fma0326621	=	1.0000
http://snomed.info/id/66036002	http://purl.org/sig/ont/fma/fma17231	=	1.0000
http://snomed.info/id/360970007	http://purl.org/sig/ont/fma/fma0326302	=	1.0000
http://snomed.info/id/50362007	http://purl.org/sig/ont/fma/fma70969	=	1.0000
http://snomed.info/id/360842006	http://purl.org/sig/ont/fma/fma23794	=	1.0000
http://snomed.info/id/80944003	http://purl.org/sig/ont/fma/fma49500	=	1.0000
http://snomed.info/id/27770000	http://purl.org/sig/ont/fma/fma66781	=	1.0000
http://snomed.info/id/314819008	http://purl.org/sig/ont/fma/fma84783	=	1.0000
http://snomed.info/id/82983007	http://purl.org/sig/ont/fma/fma84716	=	1.0000
http://snomed.info/id/280336009	http://purl.org/sig/ont/fma/fma0327369	=	1.0000
http://snomed.info/id/246011001	http://purl.org/sig/ont/fma/fma22847	=	1.0000
http://snomed.info/id/245308001	http://purl.org/sig/ont/fma/fma323956	=	1.0000
http://snomed.info/id/279537000	http://purl.org/sig/ont/fma/fma76673	=	1.0000
http://snomed.info/id/304951001	http://purl.org/sig/ont/fma/fma0326803	=	1.0000
http://snomed.info/id/279397004	http://purl.org/sig/ont/fma/fma15888	=	1.0000
http://snomed.info/id/272694002	http://purl.org/sig/ont/fma/fma0327239	=	1.0000
http://snomed.info/id/361437002	http://purl.org/sig/ont/fma/fma0327558	=	1.0000
http://snomed.info/id/360767004	http://purl.org/sig/ont/fma/fma311256	=	1.0000
http://snomed.info/id/245080001	http://purl.org/sig/ont/fma/fma0323719	=	1.0000
http://snomed.info/id/711206007	http://purl.org/sig/ont/fma/fma34214	=	1.0000
http://snomed.info/id/360883009	http://purl.org/sig/ont/fma/fma45950	=	1.0000
http://snomed.info/id/72134001	http://purl.org/sig/ont/fma/fma67277	=	1.0000
http://snomed.info/id/280059005	http://purl.org/sig/ont/fma/fma0327348	=	1.0000
http://snomed.info/id/66068005	http://purl.org/sig/ont/fma/fma0326887	=	1.0000
http://snomed.info/id/72535009	http://purl.org/sig/ont/fma/fma9913	=	1.0000
http://snomed.info/id/111993007	http://purl.org/sig/ont/fma/fma82792	=	1.0000
http://snomed.info/id/127885001	http://purl.org/sig/ont/fma/fma0327815	=	1.0000
http://snomed.info/id/280245008	http://purl.org/sig/ont/fma/fma53060	=	1.0000
http://snomed.info/id/361445007	http://purl.org/sig/ont/fma/fma70306	=	1.0000
http://snomed.info/id/181782009	http://purl.org/sig/ont/fma/fma45001	=	1.0000
http://snomed.info/id/306711008	http://purl.org/sig/ont/fma/fma0327480	=	1.0000
http://snomed.info/id/9208002	http://purl.org/sig/ont/fma/fma63839	=	1.0000
http://snomed.info/id/4076007	http://purl.org/sig/ont/fma/fma83374	=	1.0000
http://snomed.info/id/91769000	http://purl.org/sig/ont/fma/fma84631	=	1.0000
http://snomed.info/id/55401003	http://purl.org/sig/ont/fma/fma0325981	=	1.0000
http://snomed.info/id/244340009	http://purl.org/sig/ont/fma/fma69722	=	1.0000
http://snomed.info/id/25494000	http://purl.org/sig/ont/fma/fma82798	=	1.0000
http://snomed.info/id/66254009	http://purl.org/sig/ont/fma/fma54540	=	1.0000
http://snomed.info/id/272693008	http://purl.org/sig/ont/fma/fma321693	=	1.0000
http://snomed.info/id/73275007	http://purl.org/sig/ont/fma/fma0326866	=	1.0000
http://snomed.info/id/245842003	http://purl.org/sig/ont/fma/fma59784	=	1.0000
http://snomed.info/id/245084005	http://purl.org/sig/ont/fma/fma48324	=	1.0000
http://snomed.info/id/361639006	http://purl.org/sig/ont/fma/fma4951	=	1.0000
http://snomed.info/id/44459007	http://purl.org/sig/ont/fma/fma264827	=	1.0000
http://snomed.info/id/60085001	http://purl.org/sig/ont/fma/fma67526	=	1.0000
http://snomed.info/id/116826008	http://purl.org/sig/ont/fma/fma0326120	=	1.0000
http://snomed.info/id/244128003	http://purl.org/sig/ont/fma/fma322363	=	1.0000
http://snomed.info/id/304940001	http://purl.org/sig/ont/fma/fma0326795	=	1.0000
http://snomed.info/id/89530008	http://purl.org/sig/ont/fma/fma0327135	=	1.0000
http://snomed.info/id/305098004	http://purl.org/sig/ont/fma/fma44112	=	1.0000
http://snomed.info/id/279276003	http://purl.org/sig/ont/fma/fma77589	=	1.0000
http://snomed.info/id/278476005	http://purl.org/sig/ont/fma/fma0327247	=	1.0000
http://snomed.info/id/3325005	http://purl.org/sig/ont/fma/fma82785	=	1.0000
http://snomed.info/id/49722008	http://purl.org/sig/ont/fma/fma83349	=	1.0000
http://snomed.info/id/423914005	http://purl.org/sig/ont/fma/fma0327110	=	1.0000
http://snomed.info/id/3447009	http://purl.org/sig/ont/fma/fma0326146	=	1.0000
http://snomed.info/id/360933003	http://purl.org/sig/ont/fma/fma0326289	=	1.0000
http://snomed.info/id/314857008	http://purl.org/sig/ont/fma/fma0327511	=	1.0000
http://snomed.info/id/279535008	http://purl.org/sig/ont/fma/fma76674	=	1.0000
http://snomed.info/id/360387000	http://purl.org/sig/ont/fma/fma293143	=	1.0000
http://snomed.info/id/264014000	http://purl.org/sig/ont/fma/fma17046	=	1.0000
http://snomed.info/id/129246009	http://purl.org/sig/ont/fma/fma0323779	=	1.0000
http://snomed.info/id/85139009	http://purl.org/sig/ont/fma/fma77273	=	1.0000
http://snomed.info/id/312242007	http://purl.org/sig/ont/fma/fma0326966	=	1.0000
http://snomed.info/id/57789003	http://purl.org/sig/ont/fma/fma67695	=	1.0000
http://snomed.info/id/280925008	http://purl.org/sig/ont/fma/fma0326937	=	1.0000
http://snomed.info/id/52282002	http://purl.org/sig/ont/fma/fma67262	=	1.0000
http://snomed.info/id/272713002	http://purl.org/sig/ont/fma/fma43653	=	1.0000
http://snomed.info/id/6335009	http://purl.org/sig/ont/fma/fma0327618	=	1.0000
http://snomed.info/id/361440002	http://purl.org/sig/ont/fma/fma296908	=	1.0000
http://snomed.info/id/305048000	http://purl.org/sig/ont/fma/fma38896	=	1.0000
http://snomed.info/id/110707001	http://purl.org/sig/ont/fma/fma48977	=	1.0000
http://snomed.info/id/427667007	http://purl.org/sig/ont/fma/fma61889	=	1.0000
http://snomed.info/id/32820005	http://purl.org/sig/ont/fma/fma55626	=	1.0000
http://snomed.info/id/33635003	http://purl.org/sig/ont/fma/fma67245	=	1.0000
http://snomed.info/id/361517004	http://purl.org/sig/ont/fma/fma0327592	=	1.0000
http://snomed.info/id/33840008	http://purl.org/sig/ont/fma/fma24041	=	1.0000
http://snomed.info/id/280918001	http://purl.org/sig/ont/fma/fma321810	=	1.0000
http://snomed.info/id/182330007	http://purl.org/sig/ont/fma/fma57778	=	1.0000
http://snomed.info/id/245437003	http://purl.org/sig/ont/fma/fma66304	=	1.0000
http://snomed.info/id/245387009	http://purl.org/sig/ont/fma/fma323426	=	1.0000
http://snomed.info/id/361483008	http://purl.org/sig/ont/fma/fma61975	=	1.0000
http://snomed.info/id/361461009	http://purl.org/sig/ont/fma/fma295618	=	1.0000
http://snomed.info/id/245310004	http://purl.org/sig/ont/fma/fma71830	=	1.0000
http://snomed.info/id/303054002	http://purl.org/sig/ont/fma/fma29715	=	1.0000
http://snomed.info/id/280175006	http://purl.org/sig/ont/fma/fma54608	=	1.0000
http://snomed.info/id/65251009	http://purl.org/sig/ont/fma/fma63843	=	1.0000
http://snomed.info/id/245102005	http://purl.org/sig/ont/fma/fma38153	=	1.0000
http://snomed.info/id/245540001	http://purl.org/sig/ont/fma/fma55558	=	1.0000
http://snomed.info/id/264016003	http://purl.org/sig/ont/fma/fma276990	=	1.0000
http://snomed.info/id/52180000	http://purl.org/sig/ont/fma/fma84194	=	1.0000
http://snomed.info/id/48727007	http://purl.org/sig/ont/fma/fma264831	=	1.0000
http://snomed.info/id/303895000	http://purl.org/sig/ont/fma/fma48474	=	1.0000
http://snomed.info/id/67079006	http://purl.org/sig/ont/fma/fma82743	=	1.0000
http://snomed.info/id/280349004	http://purl.org/sig/ont/fma/fma16429	=	1.0000
http://snomed.info/id/245082009	http://purl.org/sig/ont/fma/fma48354	=	1.0000
http://snomed.info/id/3374006	http://purl.org/sig/ont/fma/fma72293	=	1.0000
http://snomed.info/id/62670003	http://purl.org/sig/ont/fma/fma0326894	=	1.0000
